_id,Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min
66c862601f6f777dbd0dc924,Jet Airways,Delhi,Cochin,DEL ? BHO ? BOM ? COK,425,2,In-flight meal not included,13344.0,3,6,5,30,12,35
66c862601f6f777dbd0dc933,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,625,1,No info,16736.0,6,3,5,45,16,10
66c862601f6f777dbd0dc8fd,Jet Airways,Kolkata,Banglore,CCU ? GAU ? BLR,435,1,In-flight meal not included,5608.0,9,6,10,20,17,35
66c862601f6f777dbd0dc8fc,IndiGo,Kolkata,Banglore,CCU ? BLR,160,0,No info,4174.0,9,4,21,25,0,5
66c862601f6f777dbd0dc8f6,IndiGo,Banglore,New Delhi,BLR ? DEL,175,0,No info,6860.0,21,3,7,10,10,5
66c862601f6f777dbd0dc8ff,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,1150,1,No info,13584.0,6,5,21,10,16,20
66c862601f6f777dbd0dc90b,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,660,1,No info,16289.0,27,5,8,0,19,0
66c862601f6f777dbd0dc92d,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,640,1,In-flight meal not included,11087.0,18,3,22,50,9,30
66c862601f6f777dbd0dc91b,Air Asia,Banglore,Delhi,BLR ? DEL,170,0,No info,4483.0,3,5,23,55,2,45
66c862601f6f777dbd0dc90c,GoAir,Banglore,Delhi,BLR ? DEL,165,0,No info,3419.0,3,6,20,55,23,40
66c862601f6f777dbd0dc90a,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,335,1,No info,12242.0,9,4,22,50,4,25
66c862601f6f777dbd0dc921,Air India,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,1560,2,No info,15187.0,24,3,9,10,11,10
66c862601f6f777dbd0dc927,Air India,Banglore,New Delhi,BLR ? CCU ? DEL,1330,1,No info,11077.0,9,3,11,5,9,15
66c862601f6f777dbd0dc931,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,390,1,No info,6673.0,27,3,9,0,15,30
66c862601f6f777dbd0dc934,Air India,Delhi,Cochin,DEL ? MAA ? COK,765,1,No info,5117.0,1,4,20,40,9,25
66c862601f6f777dbd0dc90d,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,475,1,In-flight meal not included,7851.0,1,4,8,25,16,20
66c862601f6f777dbd0dc925,Air India,Banglore,New Delhi,BLR ? HYD ? DEL,1475,1,No info,5521.0,15,3,8,15,8,50
66c862601f6f777dbd0dc928,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,455,1,No info,6673.0,27,3,18,0,1,35
66c862601f6f777dbd0dc92b,Air India,Delhi,Cochin,DEL ? RPR ? NAG ? BOM ? COK,2280,3,No info,10703.0,15,6,5,15,19,15
66c862601f6f777dbd0dc903,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,635,1,No info,14781.0,18,5,5,45,16,20
66c862601f6f777dbd0dc8fb,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,570,1,In-flight meal not included,10844.0,9,5,14,5,23,35
66c862601f6f777dbd0dc904,Air India,Delhi,Cochin,DEL ? JAI ? BOM ? COK,435,2,No info,9653.0,27,5,12,0,19,15
66c862601f6f777dbd0dc90f,IndiGo,Delhi,Cochin,DEL ? BLR ? COK,345,1,No info,6386.0,15,6,2,0,7,45
66c862601f6f777dbd0dc911,SpiceJet,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,2017.0,12,5,22,45,0,15
66c862601f6f777dbd0dc91a,IndiGo,Banglore,Delhi,BLR ? DEL,180,0,No info,3943.0,6,5,21,15,0,15
66c862601f6f777dbd0dc926,IndiGo,Chennai,Kolkata,MAA ? CCU,140,0,No info,3597.0,27,5,13,15,15,35
66c862601f6f777dbd0dc91f,Vistara,Kolkata,Banglore,CCU ? DEL ? BLR,1350,1,No info,8610.0,9,6,20,20,18,50
66c862601f6f777dbd0dc923,IndiGo,Delhi,Cochin,DEL ? HYD ? COK,560,1,No info,6442.0,15,4,6,50,16,10
66c862601f6f777dbd0dc902,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,800,1,No info,14388.0,12,5,18,55,8,15
66c862601f6f777dbd0dc8f5,Air Asia,Kolkata,Banglore,CCU ? DEL ? BLR,710,1,No info,5320.0,12,5,7,35,19,25
66c862601f6f777dbd0dc906,IndiGo,Delhi,Cochin,DEL ? HYD ? COK,940,1,No info,6674.0,6,6,6,50,22,30
66c862601f6f777dbd0dc913,IndiGo,Delhi,Cochin,DEL ? TRV ? COK,280,1,No info,5947.0,21,3,21,5,1,45
66c862601f6f777dbd0dc917,IndiGo,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,4049.0,6,6,6,25,7,55
66c862601f6f777dbd0dc918,Air India,Banglore,New Delhi,BLR ? DEL,165,0,No info,8588.0,3,3,10,0,12,45
66c862601f6f777dbd0dc932,Air India,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,3100.0,27,6,13,55,15,25
66c862601f6f777dbd0dc8fe,IndiGo,Kolkata,Banglore,CCU ? PAT ? BLR,295,1,No info,9376.0,24,5,9,20,14,15
66c862601f6f777dbd0dc916,Air India,Delhi,Cochin,DEL ? BLR ? COK,1590,1,No info,8907.0,18,5,20,30,23,0
66c862601f6f777dbd0dc920,GoAir,Banglore,Delhi,BLR ? DEL,170,0,No info,3898.0,15,6,11,40,14,30
66c862601f6f777dbd0dc908,SpiceJet,Banglore,Delhi,BLR ? DEL,160,0,No check-in baggage included,4319.0,18,4,5,55,8,35
66c862601f6f777dbd0dc919,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,No info,7229.0,27,5,19,50,22,50
66c862601f6f777dbd0dc905,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1105,1,In-flight meal not included,10262.0,9,6,10,0,4,25
66c862601f6f777dbd0dc91d,IndiGo,Banglore,Delhi,BLR ? DEL,170,0,No info,3419.0,18,6,22,10,1,0
66c862601f6f777dbd0dc91e,Air India,Delhi,Cochin,DEL ? GOI ? BOM ? COK,1245,2,No info,13486.0,18,5,10,55,7,40
66c862601f6f777dbd0dc92c,Air India,Delhi,Cochin,DEL ? BLR ? COK,795,1,No info,7174.0,9,5,9,45,23,0
66c862601f6f777dbd0dc930,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,800,1,No info,11467.0,1,5,20,25,9,45
66c862601f6f777dbd0dc8f7,SpiceJet,Mumbai,Hyderabad,BOM ? HYD,85,0,No info,1759.0,21,3,22,45,0,10
66c862601f6f777dbd0dc8f8,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1015,1,No info,12242.0,27,3,11,30,4,25
66c862601f6f777dbd0dc901,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,1335,1,In-flight meal not included,10844.0,12,5,20,0,18,15
66c862601f6f777dbd0dc907,IndiGo,Delhi,Cochin,DEL ? HYD ? COK,455,1,No info,7663.0,3,3,8,35,16,10
66c862601f6f777dbd0dc929,Air India,Delhi,Cochin,DEL ? HYD ? BOM ? COK,1560,2,No info,12392.0,9,6,17,15,19,15
66c862601f6f777dbd0dc90e,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,570,1,No info,12284.0,18,3,5,45,15,15
66c862601f6f777dbd0dc922,IndiGo,Delhi,Cochin,DEL ? HYD ? MAA ? COK,985,2,No info,10278.0,1,3,4,55,21,20
66c862601f6f777dbd0dc8fa,Jet Airways,Banglore,Delhi,BLR ? DEL,175,0,In-flight meal not included,3502.0,27,5,15,15,18,10
66c862601f6f777dbd0dc914,Jet Airways,Mumbai,Hyderabad,BOM ? HYD,85,0,No info,8040.0,21,3,7,10,8,35
66c862601f6f777dbd0dc92e,Air Asia,Banglore,Delhi,BLR ? DEL,170,0,No info,3383.0,27,4,23,55,2,45
66c862601f6f777dbd0dc92f,Air India,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,970,2,No info,14960.0,6,6,16,45,8,55
66c862601f6f777dbd0dc900,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,645,1,No info,7354.0,24,6,8,30,19,15
66c862601f6f777dbd0dc92a,Air India,Mumbai,Hyderabad,BOM ? MAA ? HYD,965,1,No info,10366.0,6,3,5,55,22,0
66c862601f6f777dbd0dc93b,IndiGo,Banglore,Delhi,BLR ? DEL,170,0,No info,5740.0,18,4,8,30,11,20
66c862601f6f777dbd0dc940,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,735,1,No info,14388.0,6,5,20,0,8,15
66c862601f6f777dbd0dc93c,GoAir,Banglore,New Delhi,BLR ? DEL,175,0,No info,7646.0,3,3,11,40,14,35
66c862601f6f777dbd0dc938,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,1125,2,In-flight meal not included,13029.0,27,5,9,40,4,25
66c862601f6f777dbd0dc95f,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,590,1,No info,14571.0,9,6,8,25,18,15
66c862601f6f777dbd0dc95e,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,No info,8016.0,12,6,7,10,10,10
66c862601f6f777dbd0dc949,GoAir,Banglore,Delhi,BLR ? DEL,170,0,No info,4340.0,18,5,11,40,14,30
66c862601f6f777dbd0dc95c,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,465,1,No info,14848.0,27,6,11,30,19,15
66c862601f6f777dbd0dc966,Air India,Delhi,Cochin,DEL ? BHO ? BOM ? COK,1395,2,No info,11596.0,6,6,20,0,19,15
66c862601f6f777dbd0dc968,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,330,1,In-flight meal not included,12898.0,1,6,7,5,12,35
66c862601f6f777dbd0dc951,Air India,Banglore,New Delhi,BLR ? MAA ? DEL,480,1,No info,11707.0,12,3,11,50,19,50
66c862601f6f777dbd0dc961,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,415,1,No info,6794.0,21,5,4,55,11,50
66c862601f6f777dbd0dc96a,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,1375,2,In-flight meal not included,10368.0,24,6,5,30,4,25
66c862601f6f777dbd0dc972,Multiple carriers,Delhi,Cochin,DEL ? HYD ? COK,915,1,No info,6916.0,6,3,7,5,22,20
66c862601f6f777dbd0dc957,IndiGo,Kolkata,Banglore,CCU ? BLR,160,0,No info,4804.0,18,6,21,25,0,5
66c862601f6f777dbd0dc95b,IndiGo,Banglore,New Delhi,BLR ? HYD ? DEL,290,1,No info,6114.0,15,3,7,30,12,20
66c862601f6f777dbd0dc967,Air India,Delhi,Cochin,DEL ? BOM ? COK,675,1,No info,7199.0,21,3,8,0,19,15
66c862601f6f777dbd0dc96e,Air India,Delhi,Cochin,DEL ? BOM ? COK,735,1,No info,15809.0,6,3,7,0,19,15
66c862601f6f777dbd0dc93e,Air India,Mumbai,Hyderabad,BOM ? HYD,75,0,No info,3100.0,1,6,19,30,20,45
66c862601f6f777dbd0dc94e,Multiple carriers,Delhi,Cochin,DEL ? HYD ? COK,555,1,No info,8018.0,27,6,13,15,22,30
66c862601f6f777dbd0dc952,SpiceJet,Kolkata,Banglore,CCU ? BLR,150,0,No check-in baggage included,3815.0,21,3,17,15,19,45
66c862601f6f777dbd0dc958,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1280,1,In-flight meal not included,12898.0,27,5,7,5,4,25
66c862601f6f777dbd0dc964,Air India,Delhi,Cochin,DEL ? HYD ? MAA ? COK,1210,2,No info,8839.0,15,6,13,15,9,25
66c862601f6f777dbd0dc96c,GoAir,Delhi,Cochin,DEL ? BOM ? COK,540,1,No info,5135.0,3,4,10,35,19,35
66c862601f6f777dbd0dc96f,IndiGo,Delhi,Cochin,DEL ? HYD ? COK,380,1,No info,6412.0,27,6,16,10,22,30
66c862601f6f777dbd0dc974,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,330,1,No info,14388.0,6,5,6,30,12,0
66c862601f6f777dbd0dc947,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,455,1,No info,7363.0,21,3,18,0,1,35
66c862601f6f777dbd0dc946,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,470,1,No info,8614.0,15,6,11,25,19,15
66c862601f6f777dbd0dc935,Jet Airways,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,1925,2,No info,11093.0,21,3,10,45,18,50
66c862601f6f777dbd0dc941,IndiGo,Chennai,Kolkata,MAA ? CCU,145,0,No info,6297.0,9,3,11,35,14,0
66c862601f6f777dbd0dc936,GoAir,Kolkata,Banglore,CCU ? BOM ? BLR,495,1,No info,6354.0,9,6,23,30,7,45
66c862601f6f777dbd0dc95d,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,645,1,No info,13611.0,6,3,4,45,15,30
66c862601f6f777dbd0dc965,SpiceJet,Kolkata,Banglore,CCU ? BLR,145,0,No info,3873.0,6,6,9,0,11,25
66c862601f6f777dbd0dc954,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,350,1,No info,17024.0,6,3,13,0,18,50
66c862601f6f777dbd0dc960,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,600,1,In-flight meal not included,10675.0,27,5,9,0,19,0
66c862601f6f777dbd0dc963,Vistara,Banglore,New Delhi,BLR ? DEL,160,0,No info,7240.0,9,3,11,30,14,10
66c862601f6f777dbd0dc970,Jet Airways,Delhi,Cochin,DEL ? JDH ? BOM ? COK,440,2,No info,18804.0,1,6,11,40,19,0
66c862601f6f777dbd0dc937,Air India,Delhi,Cochin,DEL ? COK,180,0,No info,5674.0,18,3,14,10,17,10
66c862601f6f777dbd0dc939,Jet Airways,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1760,2,No info,12819.0,24,6,23,5,4,25
66c862601f6f777dbd0dc93f,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1100,1,In-flight meal not included,5406.0,1,4,18,15,12,35
66c862601f6f777dbd0dc942,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,No info,7229.0,12,5,19,50,22,50
66c862601f6f777dbd0dc94c,IndiGo,Delhi,Cochin,DEL ? HYD ? COK,455,1,No info,6442.0,15,4,8,35,16,10
66c862601f6f777dbd0dc950,IndiGo,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,4784.0,9,5,16,55,18,25
66c862601f6f777dbd0dc959,IndiGo,Banglore,Delhi,BLR ? DEL,170,0,No info,4284.0,3,5,22,10,1,0
66c862601f6f777dbd0dc962,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1110,1,In-flight meal not included,6540.0,27,3,9,55,4,25
66c862601f6f777dbd0dc96b,Jet Airways,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,8040.0,15,3,10,20,11,50
66c862601f6f777dbd0dc943,Jet Airways,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1995,2,No info,20694.0,6,3,19,10,4,25
66c862601f6f777dbd0dc94b,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1505,1,In-flight meal not included,12898.0,27,5,11,30,12,35
66c862601f6f777dbd0dc953,Air India,Banglore,New Delhi,BLR ? COK ? DEL,920,1,No info,21130.0,1,3,22,0,13,20
66c862601f6f777dbd0dc945,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,840,1,No info,13727.0,18,5,11,30,1,30
66c862601f6f777dbd0dc948,Air India,Delhi,Cochin,DEL ? GOI ? BOM ? COK,1275,2,No info,11281.0,15,5,22,0,19,15
66c862601f6f777dbd0dc944,Air Asia,Banglore,Delhi,BLR ? DEL,170,0,No info,4282.0,21,6,4,55,7,45
66c862601f6f777dbd0dc93a,Air India,Banglore,New Delhi,BLR ? BOM ? UDR ? DEL,1900,2,No info,14143.0,6,3,8,50,16,30
66c862601f6f777dbd0dc94a,IndiGo,Kolkata,Banglore,CCU ? BLR,160,0,No info,4778.0,9,3,17,15,19,55
66c862601f6f777dbd0dc95a,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,No info,7229.0,21,4,8,20,11,20
66c862601f6f777dbd0dc969,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,615,1,No info,12524.0,1,6,8,45,19,0
66c862601f6f777dbd0dc956,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,1570,1,No info,14151.0,6,6,17,0,19,10
66c862601f6f777dbd0dc96d,Air India,Banglore,New Delhi,BLR ? HYD ? DEL,980,1,No info,5626.0,9,3,6,50,23,10
66c862601f6f777dbd0dc971,IndiGo,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,2227.0,1,4,21,20,22,50
66c862601f6f777dbd0dc973,Air India,Mumbai,Hyderabad,BOM ? HYD,80,0,No info,3100.0,27,6,21,5,22,25
66c862601f6f777dbd0dc94f,Air India,Kolkata,Banglore,CCU ? BLR,155,0,No info,4145.0,6,5,20,45,23,20
66c862601f6f777dbd0dc955,SpiceJet,Kolkata,Banglore,CCU ? BLR,145,0,No info,3873.0,21,6,9,0,11,25
66c862601f6f777dbd0dc93d,Air India,Delhi,Cochin,DEL ? CCU ? BOM ? COK,1730,2,No info,13591.0,9,5,14,25,19,15
66c862601f6f777dbd0dc94d,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,450,1,No info,14714.0,24,6,11,30,19,0
66c862601f6f777dbd0dc97a,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1015,1,In-flight meal not included,13843.0,6,3,11,30,4,25
66c862601f6f777dbd0dc976,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,535,2,No info,13014.0,3,6,19,30,4,25
66c862601f6f777dbd0dc981,Jet Airways,Banglore,Delhi,BLR ? DEL,185,0,In-flight meal not included,4544.0,21,4,18,55,22,0
66c862601f6f777dbd0dc97f,Jet Airways,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,5678.0,15,6,10,20,11,50
66c862601f6f777dbd0dc99f,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1415,1,In-flight meal not included,10262.0,3,6,13,0,12,35
66c862601f6f777dbd0dc9a2,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1210,1,No info,14714.0,6,6,22,50,19,0
66c862601f6f777dbd0dc985,GoAir,Delhi,Cochin,DEL ? BOM ? COK,350,1,No info,5281.0,27,3,7,0,12,50
66c862601f6f777dbd0dc996,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1355,1,In-flight meal not included,10262.0,1,6,14,0,12,35
66c862601f6f777dbd0dc99b,IndiGo,Banglore,Delhi,BLR ? DEL,175,0,No info,4823.0,3,5,18,55,21,50
66c862601f6f777dbd0dc987,IndiGo,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,3175.0,6,3,2,30,4,0
66c862601f6f777dbd0dc979,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,1430,1,In-flight meal not included,10844.0,6,6,20,0,19,50
66c862601f6f777dbd0dc975,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,575,1,No info,12327.0,27,3,16,0,1,35
66c862601f6f777dbd0dc97c,Vistara,Kolkata,Banglore,CCU ? DEL ? BLR,965,1,No info,8452.0,1,5,17,0,9,5
66c862601f6f777dbd0dc984,IndiGo,Kolkata,Banglore,CCU ? BLR,165,0,No info,6565.0,3,3,9,35,12,20
66c862601f6f777dbd0dc98c,IndiGo,Kolkata,Banglore,CCU ? BLR,165,0,No info,4804.0,9,5,9,35,12,20
66c862601f6f777dbd0dc9a7,IndiGo,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,4049.0,6,6,9,15,10,45
66c862601f6f777dbd0dc9b2,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,895,1,No info,6794.0,21,5,10,35,1,30
66c862601f6f777dbd0dc990,Air India,Banglore,Delhi,BLR ? DEL,170,0,No info,5228.0,15,6,21,5,23,55
66c862601f6f777dbd0dc991,SpiceJet,Chennai,Kolkata,MAA ? CCU,135,0,No info,3597.0,24,6,8,20,10,35
66c862601f6f777dbd0dc99e,Vistara,Kolkata,Banglore,CCU ? DEL ? BLR,1640,1,No info,9870.0,24,5,17,0,20,20
66c862601f6f777dbd0dc9a1,Air India,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,1255,2,No info,15532.0,15,5,16,50,13,45
66c862601f6f777dbd0dc9a3,Vistara,Kolkata,Banglore,CCU ? DEL ? BLR,865,1,No info,9187.0,18,5,20,20,10,45
66c862601f6f777dbd0dc980,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,800,1,No info,14151.0,12,5,20,25,9,45
66c862601f6f777dbd0dc978,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,740,1,No info,18228.0,9,3,8,40,21,0
66c862601f6f777dbd0dc98d,IndiGo,Delhi,Cochin,DEL ? HYD ? COK,320,1,No info,9304.0,3,3,6,40,12,0
66c862601f6f777dbd0dc9a5,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,420,1,No info,13587.0,6,6,14,0,21,0
66c862601f6f777dbd0dc9b3,Air India,Delhi,Cochin,DEL ? BHO ? BOM ? COK,1545,2,No info,15428.0,6,3,5,55,7,40
66c862601f6f777dbd0dc997,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,520,1,No info,14714.0,1,6,19,45,4,25
66c862601f6f777dbd0dc9a0,Multiple carriers,Delhi,Cochin,DEL ? HYD ? COK,540,1,No info,6513.0,9,6,7,10,16,10
66c862601f6f777dbd0dc992,SpiceJet,Banglore,Delhi,BLR ? DEL,175,0,No info,3971.0,3,4,21,10,0,5
66c862601f6f777dbd0dc99c,Air India,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,1840,2,No info,12723.0,15,5,5,50,12,30
66c862601f6f777dbd0dc9b4,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,1430,1,No info,14388.0,6,5,20,0,19,50
66c862601f6f777dbd0dc989,Air India,Delhi,Cochin,DEL ? BOM ? COK,520,1,No info,14777.0,6,3,23,0,7,40
66c862601f6f777dbd0dc99a,IndiGo,Kolkata,Banglore,CCU ? HYD ? BLR,290,1,No info,4775.0,18,5,15,15,20,5
66c862601f6f777dbd0dc9a8,Jet Airways,Mumbai,Hyderabad,BOM ? HYD,85,0,No info,9536.0,6,3,7,10,8,35
66c862601f6f777dbd0dc9ae,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,480,1,No info,6104.0,24,6,17,30,1,30
66c862601f6f777dbd0dc9b0,IndiGo,Delhi,Cochin,DEL ? BLR ? COK,320,1,No info,6027.0,9,5,17,5,22,25
66c862601f6f777dbd0dc98a,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,860,1,No info,7155.0,12,6,4,55,19,15
66c862601f6f777dbd0dc998,Jet Airways,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1420,2,In-flight meal not included,8834.0,21,3,19,10,18,50
66c862601f6f777dbd0dc983,Jet Airways,Delhi,Cochin,DEL ? IXC ? BOM ? COK,880,2,No info,17019.0,9,3,13,45,4,25
66c862601f6f777dbd0dc98f,IndiGo,Delhi,Cochin,DEL ? BLR ? COK,320,1,No info,7060.0,1,6,17,5,22,25
66c862601f6f777dbd0dc977,Vistara,Banglore,Delhi,BLR ? DEL,170,0,No info,5403.0,15,4,9,45,12,35
66c862601f6f777dbd0dc97e,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,865,1,In-flight meal not included,10262.0,6,6,14,0,4,25
66c862601f6f777dbd0dc986,Multiple carriers,Delhi,Cochin,DEL ? HYD ? COK,545,1,No info,9646.0,9,6,7,5,16,10
66c862601f6f777dbd0dc999,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,470,1,No info,9838.0,21,3,4,45,12,35
66c862601f6f777dbd0dc99d,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,895,1,No info,5883.0,15,6,10,35,1,30
66c862601f6f777dbd0dc9a4,Multiple carriers,Delhi,Cochin,DEL ? HYD ? COK,455,1,No info,7038.0,6,6,14,55,22,30
66c862601f6f777dbd0dc9a9,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,590,1,No info,14571.0,24,5,8,25,18,15
66c862601f6f777dbd0dc9ab,Air Asia,Delhi,Cochin,DEL ? BLR ? COK,870,1,No info,8759.0,6,6,7,55,22,25
66c862601f6f777dbd0dc9ad,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,4804.0,15,5,15,30,18,5
66c862601f6f777dbd0dc994,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,1540,1,No info,12121.0,1,4,20,25,22,5
66c862601f6f777dbd0dc9af,Air India,Kolkata,Banglore,CCU ? BLR,150,0,No info,5510.0,6,5,14,15,16,45
66c862601f6f777dbd0dc9b1,SpiceJet,Kolkata,Banglore,CCU ? BLR,145,0,No info,4174.0,21,5,9,0,11,25
66c862601f6f777dbd0dc97d,Air India,Delhi,Cochin,DEL ? BOM ? COK,1395,1,No info,8372.0,27,5,20,0,19,15
66c862601f6f777dbd0dc993,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,480,1,No info,13727.0,6,5,13,0,21,0
66c862601f6f777dbd0dc9a6,Jet Airways,Banglore,Delhi,BLR ? DEL,175,0,No info,8016.0,3,6,11,10,14,5
66c862601f6f777dbd0dc97b,SpiceJet,Banglore,New Delhi,BLR ? DEL,175,0,No info,11690.0,1,3,9,35,12,30
66c862601f6f777dbd0dc995,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1425,1,In-flight meal not included,10262.0,3,6,19,15,19,0
66c862601f6f777dbd0dc9aa,Jet Airways,Delhi,Cochin,DEL ? JDH ? BOM ? COK,440,2,In-flight meal not included,15812.0,6,6,11,40,19,0
66c862601f6f777dbd0dc9ac,Air India,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,590,2,No info,10151.0,21,5,12,0,21,50
66c862601f6f777dbd0dc982,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,1730,1,No info,12692.0,12,6,9,35,14,25
66c862601f6f777dbd0dc988,Air India,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1410,2,No info,9653.0,27,6,19,45,19,15
66c862601f6f777dbd0dc98b,SpiceJet,Chennai,Kolkata,MAA ? CCU,135,0,No check-in baggage included,3543.0,6,6,8,20,10,35
66c862601f6f777dbd0dc98e,IndiGo,Banglore,Delhi,BLR ? DEL,180,0,No info,3943.0,15,4,21,15,0,15
66c862601f6f777dbd0dc9bb,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,450,1,In-flight meal not included,7757.0,6,6,21,10,4,40
66c862601f6f777dbd0dc9bc,IndiGo,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,2754.0,12,5,19,5,20,35
66c862601f6f777dbd0dc9c6,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,705,1,No info,17549.0,9,3,8,0,19,45
66c862601f6f777dbd0dc9cd,Air India,Delhi,Cochin,DEL ? MAA ? COK,1420,1,No info,5117.0,1,4,9,45,9,25
66c862601f6f777dbd0dc9c2,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,1215,1,No info,13941.0,12,5,8,25,4,40
66c862601f6f777dbd0dc9d7,IndiGo,Kolkata,Banglore,CCU ? BLR,165,0,No info,4804.0,24,6,9,35,12,20
66c862601f6f777dbd0dc9da,Air India,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,1830,2,No info,10151.0,9,6,12,0,18,30
66c862601f6f777dbd0dc9f0,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,615,1,No info,11789.0,27,6,8,45,19,0
66c862601f6f777dbd0dc9c7,SpiceJet,Mumbai,Hyderabad,BOM ? HYD,85,0,No info,1759.0,27,3,22,45,0,10
