_id,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
66c8625c1f6f777dbd0dbbd5,GoAir,3/05/2019,Banglore,Delhi,BLR ? DEL,11:40,14:30,2h 50m,non-stop,No info,3898.0
66c862601f6f777dbd0dc932,Air India,27/06/2019,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,3100.0
66c8625c1f6f777dbd0db9fa,Jet Airways,27/05/2019,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995.0
66c8625e1f6f777dbd0dc1ab,Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,9719.0
66c862621f6f777dbd0ddb21,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,15:30,7h 30m,1 stop,No info,17267.0
66c862641f6f777dbd0de583,Jet Airways,3/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,04:25 04 Mar,19h 25m,1 stop,No info,
66c862611f6f777dbd0dd17d,Jet Airways,1/04/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:00 02 Apr,24h 45m,1 stop,In-flight meal not included,5406.0
66c862621f6f777dbd0dd623,IndiGo,6/05/2019,Chennai,Kolkata,MAA ? CCU,13:15,15:35,2h 20m,non-stop,No info,3597.0
66c862631f6f777dbd0de263,IndiGo,21/05/2019,Kolkata,Banglore,CCU ? HYD ? BLR,19:20,23:45,4h 25m,1 stop,No info,3574.0
66c862621f6f777dbd0dd878,Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,20:55,12:35 04 Jun,15h 40m,1 stop,No info,14714.0
66c862621f6f777dbd0dda3d,IndiGo,27/03/2019,Delhi,Cochin,DEL ? BBI ? COK,02:35,08:30,5h 55m,1 stop,No info,7731.0
66c862651f6f777dbd0deb66,Air India,24/03/2019,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,
66c862651f6f777dbd0de947,Jet Airways,9/06/2019,Delhi,Cochin,DEL ? LKO ? BOM ? COK,11:45,12:35 10 Jun,24h 50m,2 stops,No info,
66c862611f6f777dbd0dd0fa,IndiGo,18/05/2019,Banglore,Delhi,BLR ? DEL,07:10,10:05,2h 55m,non-stop,No info,4823.0
66c862601f6f777dbd0dca3b,Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,07:00,13:15,6h 15m,1 stop,No info,12284.0
66c862621f6f777dbd0dd524,Jet Airways,24/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368.0
66c8625e1f6f777dbd0dc354,Air India,12/03/2019,Mumbai,Hyderabad,BOM ? JDH ? JAI ? DEL ? HYD,09:40,15:15 13 Mar,29h 35m,3 stops,No info,18293.0
66c862621f6f777dbd0dd59b,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 10 May,18h,1 stop,In-flight meal not included,9314.0
66c862651f6f777dbd0dece0,Air Asia,24/05/2019,Kolkata,Banglore,CCU ? BLR,19:55,22:25,2h 30m,non-stop,No info,
66c862601f6f777dbd0dd084,IndiGo,27/03/2019,Delhi,Cochin,DEL ? COK,14:30,17:35,3h 5m,non-stop,No info,4729.0
66c862601f6f777dbd0dca6d,Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,9001.0
66c8625e1f6f777dbd0dc38b,Vistara,6/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,20:20 07 Jun,27h 20m,1 stop,No info,8820.0
66c862651f6f777dbd0dec37,Jet Airways,6/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,19:00,9h 20m,2 stops,No info,
66c862621f6f777dbd0dd97b,IndiGo,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,01:30 28 Jun,14h 55m,1 stop,No info,5684.0
66c862601f6f777dbd0dcfe9,Jet Airways,24/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,04:25 25 Jun,22h 55m,2 stops,No info,13014.0
66c8625d1f6f777dbd0dbd40,Jet Airways,3/03/2019,Delhi,Cochin,DEL ? IDR ? BOM ? COK,05:25,04:25 05 Mar,47h,2 stops,No info,20064.0
66c862631f6f777dbd0de00b,Air India,3/03/2019,Delhi,Cochin,DEL ? MAA ? COK,09:45,09:25 04 Mar,23h 40m,1 stop,No info,24017.0
66c862621f6f777dbd0dd518,IndiGo,15/06/2019,Kolkata,Banglore,CCU ? BLR,22:15,00:50 16 Jun,2h 35m,non-stop,No info,4804.0
66c862611f6f777dbd0dd3e3,Air Asia,1/05/2019,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,15:10,23:30,8h 20m,2 stops,No info,5192.0
66c862651f6f777dbd0debaa,SpiceJet,18/06/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No info,
66c8625d1f6f777dbd0dbd19,Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,04:25 22 May,16h 55m,1 stop,In-flight meal not included,12898.0
66c8625e1f6f777dbd0dc4c3,Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,16:55,23:00,6h 5m,1 stop,In-flight meal not included,11087.0
66c862611f6f777dbd0dd1f0,SpiceJet,6/04/2019,Kolkata,Banglore,CCU ? BLR,14:55,17:25,2h 30m,non-stop,No info,3873.0
66c8625f1f6f777dbd0dc59e,IndiGo,6/03/2019,Delhi,Cochin,DEL ? HYD ? COK,07:35,16:10,8h 35m,1 stop,No info,7094.0
66c862641f6f777dbd0de773,SpiceJet,15/06/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,
66c862651f6f777dbd0de8b9,Air Asia,12/06/2019,Delhi,Cochin,DEL ? BLR ? COK,16:45,07:10 13 Jun,14h 25m,1 stop,No info,
66c862621f6f777dbd0dd64d,SpiceJet,27/06/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 28 Jun,1h 30m,non-stop,No check-in baggage included,1965.0
66c8625c1f6f777dbd0db9a6,Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,23:35 22 May,27h 35m,1 stop,In-flight meal not included,10844.0
66c862611f6f777dbd0dd161,SpiceJet,21/06/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841.0
66c862651f6f777dbd0deb15,Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,10:55 25 May,25h 20m,1 stop,No info,
66c862621f6f777dbd0dd577,Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,08:15 19 May,15h 45m,1 stop,In-flight meal not included,8586.0
66c862621f6f777dbd0ddb5c,SpiceJet,24/06/2019,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965.0
66c862611f6f777dbd0dd2b1,IndiGo,15/06/2019,Delhi,Cochin,DEL ? LKO ? COK,21:50,03:35 16 Jun,5h 45m,1 stop,No info,6195.0
66c862611f6f777dbd0dd365,Air Asia,24/05/2019,Banglore,Delhi,BLR ? DEL,04:55,07:45,2h 50m,non-stop,No info,3383.0
66c862621f6f777dbd0dd679,Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:45,12h 45m,1 stop,No info,15237.0
66c862651f6f777dbd0de918,Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,21:00,13h,1 stop,No info,
66c862601f6f777dbd0dce6f,Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:40,04:25 22 Mar,22h 45m,2 stops,No info,11543.0
66c862621f6f777dbd0dd829,SpiceJet,3/05/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543.0
66c8625c1f6f777dbd0db955,Vistara,24/05/2019,Chennai,Kolkata,MAA ? CCU,07:05,09:20,2h 15m,non-stop,No info,3687.0
66c862621f6f777dbd0dd6c7,Vistara,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,09:05 25 May,16h 5m,1 stop,No info,10027.0
66c8625d1f6f777dbd0dbe44,SpiceJet,27/05/2019,Delhi,Cochin,DEL ? PNQ ? COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,5158.0
66c862621f6f777dbd0dd7e6,Air Asia,21/06/2019,Kolkata,Banglore,CCU ? BLR,22:50,01:20 22 Jun,2h 30m,non-stop,No info,3807.0
66c8625e1f6f777dbd0dc13d,Jet Airways,9/03/2019,Mumbai,Hyderabad,BOM ? HYD,06:30,08:00,1h 30m,non-stop,In-flight meal not included,4995.0
66c8625d1f6f777dbd0dbd2a,Air India,21/05/2019,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,23:15,14h 55m,2 stops,No info,13164.0
66c862641f6f777dbd0de739,Air India,6/06/2019,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,
66c862641f6f777dbd0de5e7,Jet Airways,24/04/2019,Banglore,Delhi,BLR ? DEL,06:00,08:45,2h 45m,non-stop,No info,
66c862631f6f777dbd0ddd48,Jet Airways,9/03/2019,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,10:45,04:25 10 Mar,17h 40m,2 stops,In-flight meal not included,15654.0
66c862631f6f777dbd0ddcdb,Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,18:25,12:35 04 Jun,18h 10m,2 stops,No info,14237.0
66c862621f6f777dbd0dda8f,Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,04:25 07 Jun,13h 25m,1 stop,In-flight meal not included,10262.0
66c862601f6f777dbd0dca66,Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,16:20 07 Jun,20h 20m,1 stop,In-flight meal not included,10844.0
66c862651f6f777dbd0de8c2,SpiceJet,15/05/2019,Kolkata,Banglore,CCU ? BLR,22:20,00:40 16 May,2h 20m,non-stop,No info,
66c862641f6f777dbd0de72b,Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,19:00,5h,1 stop,In-flight meal not included,
66c862651f6f777dbd0de9f6,Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 13 Jun,10h 30m,1 stop,No info,
66c862631f6f777dbd0ddfea,SpiceJet,24/03/2019,Mumbai,Hyderabad,BOM ? HYD,13:10,14:30,1h 20m,non-stop,No info,2753.0
66c862601f6f777dbd0dcc83,Jet Airways,3/04/2019,Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,4886.0
66c862621f6f777dbd0dd816,Vistara,27/06/2019,Banglore,Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,5088.0
66c862601f6f777dbd0dca52,SpiceJet,6/05/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3859.0
66c8625c1f6f777dbd0db99b,Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,01:30 22 May,14h,1 stop,No info,14067.0
66c8625f1f6f777dbd0dc884,Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,09:20 25 May,26h 50m,1 stop,No info,14178.0
66c862621f6f777dbd0dd9d4,Air India,15/05/2019,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19:15 16 May,21h 15m,2 stops,No info,11281.0
66c862651f6f777dbd0deb52,IndiGo,24/04/2019,Kolkata,Banglore,CCU ? HYD ? BLR,15:15,20:30,5h 15m,1 stop,No info,
66c862631f6f777dbd0de1ca,Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844.0
66c862651f6f777dbd0deafe,SpiceJet,15/05/2019,Chennai,Kolkata,MAA ? CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,
66c8625f1f6f777dbd0dc7b0,Vistara,27/05/2019,Banglore,Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,4878.0
66c8625c1f6f777dbd0db9a1,Multiple carriers,9/04/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:30 10 Apr,8h,1 stop,No info,13017.0
66c862651f6f777dbd0dec55,Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,18:00,8h 25m,1 stop,No info,
66c862651f6f777dbd0deb57,Jet Airways,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,19:00 07 Jun,23h 45m,1 stop,In-flight meal not included,
66c8625e1f6f777dbd0dc2d4,Jet Airways,01/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,16:55,07:40 02 Mar,14h 45m,1 stop,1 Long layover,26890.0
66c862621f6f777dbd0dd7ef,Air India,9/06/2019,Delhi,Cochin,DEL ? MAA ? COK,09:45,09:25 10 Jun,23h 40m,1 stop,No info,7690.0
66c862601f6f777dbd0dcc57,SpiceJet,24/03/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:10 25 Mar,1h 25m,non-stop,No check-in baggage included,2175.0
66c862601f6f777dbd0dd019,Jet Airways,1/05/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4030.0
66c862601f6f777dbd0dce6d,Air India,21/03/2019,Banglore,New Delhi,BLR ? COK ? DEL,22:00,23:20 19 Mar,25h 20m,1 stop,No info,6010.0
66c862601f6f777dbd0dc96f,IndiGo,27/06/2019,Delhi,Cochin,DEL ? HYD ? COK,16:10,22:30,6h 20m,1 stop,No info,6412.0
66c862651f6f777dbd0de9e8,Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,In-flight meal not included,
66c862621f6f777dbd0dd556,Air India,3/03/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 04 Mar,23h 30m,2 stops,No info,12856.0
66c8625f1f6f777dbd0dc88f,Jet Airways,12/06/2019,Delhi,Cochin,DEL ? NAG ? BOM ? COK,06:45,04:25 13 Jun,21h 40m,2 stops,In-flight meal not included,10919.0
66c862621f6f777dbd0ddb5b,IndiGo,24/04/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,12:10,7h 5m,1 stop,No info,6171.0
66c862601f6f777dbd0dcf63,Jet Airways,01/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:55,00:45 02 Mar,15h 50m,1 stop,No info,26890.0
66c862631f6f777dbd0de2db,IndiGo,15/06/2019,Delhi,Cochin,DEL ? HYD ? COK,06:50,16:10,9h 20m,1 stop,No info,
66c8625c1f6f777dbd0dbb15,Jet Airways,21/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:55,16:10,7h 15m,1 stop,In-flight meal not included,7832.0
66c862621f6f777dbd0dd77a,Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 19 May,13h 20m,1 stop,No info,14781.0
66c862601f6f777dbd0dcc58,Jet Airways,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,16:20 07 Jun,21h 25m,1 stop,In-flight meal not included,10844.0
66c862651f6f777dbd0deac1,Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,20:45,6h 40m,1 stop,No info,
66c8625e1f6f777dbd0dc460,Air Asia,27/03/2019,Kolkata,Banglore,CCU ? BLR,19:35,22:05,2h 30m,non-stop,No info,3782.0
66c8625f1f6f777dbd0dc6f3,SpiceJet,6/06/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 07 Jun,1h 30m,non-stop,No info,2017.0
66c862641f6f777dbd0de4c1,Jet Airways,27/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,12:35 28 Jun,26h 55m,2 stops,In-flight meal not included,
66c8625c1f6f777dbd0dbb54,Air India,09/03/2019,Banglore,New Delhi,BLR ? DEL,21:10,23:55,2h 45m,non-stop,No info,4966.0
66c862601f6f777dbd0dc95f,Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,No info,14571.0
66c862651f6f777dbd0deae1,Jet Airways,9/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,
66c862641f6f777dbd0de4ff,SpiceJet,18/06/2019,Banglore,Delhi,BLR ? DEL,21:10,00:05 19 Jun,2h 55m,non-stop,No check-in baggage included,
66c8625f1f6f777dbd0dc4e4,Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,08:15 22 May,11h 5m,1 stop,In-flight meal not included,10844.0
66c862621f6f777dbd0dd87a,Jet Airways,12/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,20:35,09:30 13 Mar,12h 55m,1 stop,In-flight meal not included,11087.0
66c862611f6f777dbd0dd212,Air India,1/04/2019,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,4460.0
66c8625c1f6f777dbd0db93d,Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,18:10,11h 5m,1 stop,No info,9646.0
66c862611f6f777dbd0dd25e,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,No info,14781.0
66c862601f6f777dbd0dcd00,Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,No info,5678.0
66c862601f6f777dbd0dc9cf,Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,08:15 07 May,25h 45m,1 stop,No info,13941.0
66c8625c1f6f777dbd0dbc0b,Jet Airways,3/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368.0
66c8625f1f6f777dbd0dc5ce,Jet Airways,01/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,05:45,15:15,9h 30m,1 stop,No info,26890.0
66c862651f6f777dbd0de896,Air India,15/05/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,19:15 16 May,23h 30m,2 stops,No info,
66c862641f6f777dbd0de75a,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,14:25 10 May,21h 25m,1 stop,No info,
66c8625c1f6f777dbd0db984,IndiGo,12/04/2019,Banglore,Delhi,BLR ? DEL,18:55,21:50,2h 55m,non-stop,No info,5780.0
66c8625f1f6f777dbd0dc84d,Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:40,19:15,12h 35m,1 stop,No info,7354.0
66c8625e1f6f777dbd0dc1aa,Multiple carriers,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,15:30,7h 30m,1 stop,No info,12537.0
66c8625d1f6f777dbd0dbead,Jet Airways,9/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,7229.0
66c862621f6f777dbd0dd4b5,IndiGo,1/05/2019,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597.0
66c8625e1f6f777dbd0dc0f0,IndiGo,9/04/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 10 Apr,10h 30m,1 stop,No info,6270.0
66c862601f6f777dbd0dce99,Vistara,15/06/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982.0
66c862631f6f777dbd0ddeac,IndiGo,21/03/2019,Banglore,New Delhi,BLR ? AMD ? DEL,14:25,19:25,5h,1 stop,No info,7708.0
66c8625d1f6f777dbd0dc076,Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,19:00,11h 55m,1 stop,No info,18371.0
66c862641f6f777dbd0de55b,Jet Airways,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,19:45 28 Mar,25h 30m,1 stop,No info,
66c862621f6f777dbd0dd543,IndiGo,9/06/2019,Kolkata,Banglore,CCU ? MAA ? BLR,17:35,22:15,4h 40m,1 stop,No info,5699.0
66c862631f6f777dbd0de0f3,Air India,27/05/2019,Delhi,Cochin,DEL ? TRV ? COK,05:15,06:50 28 May,25h 35m,1 stop,No info,8425.0
66c862641f6f777dbd0de41f,Jet Airways,15/04/2019,Banglore,Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,In-flight meal not included,
66c8625c1f6f777dbd0db98e,Air India,3/05/2019,Mumbai,Hyderabad,BOM ? HYD,15:00,16:25,1h 25m,non-stop,No info,3100.0
66c8625e1f6f777dbd0dc398,Air India,9/03/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,19:15 10 Mar,26h 20m,2 stops,No info,22096.0
66c8625e1f6f777dbd0dc229,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,21:10,08:15 10 May,11h 5m,1 stop,In-flight meal not included,9663.0
66c862631f6f777dbd0de242,IndiGo,1/03/2019,Mumbai,Hyderabad,BOM ? HYD,21:20,22:45,1h 25m,non-stop,No info,12475.0
66c8625e1f6f777dbd0dc0e8,Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,08:15 19 May,12h 15m,1 stop,No info,13941.0
66c862651f6f777dbd0dec16,Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,14:25 10 Jun,18h,1 stop,No info,
66c862651f6f777dbd0debac,Jet Airways,6/06/2019,Banglore,Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,No info,
66c862601f6f777dbd0dd041,IndiGo,24/05/2019,Kolkata,Banglore,CCU ? GAU ? BLR,15:10,20:30,5h 20m,1 stop,No info,6991.0
66c862601f6f777dbd0dcad2,Jet Airways,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,13:55,04:25 07 Mar,14h 30m,1 stop,In-flight meal not included,13843.0
66c8625e1f6f777dbd0dc336,Jet Airways,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,04:25 10 Jun,5h 35m,1 stop,No info,14714.0
66c862621f6f777dbd0ddbd5,Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:15,11h 45m,1 stop,No info,7354.0
66c862601f6f777dbd0dcd97,Air India,21/03/2019,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,19:15 22 Mar,26h 35m,2 stops,No info,8236.0
66c862651f6f777dbd0dec6f,Jet Airways,6/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,04:25 07 Jun,8h 25m,2 stops,No info,
66c862621f6f777dbd0dda06,Air India,21/03/2019,Banglore,New Delhi,BLR ? COK ? DEL,06:55,23:20,16h 25m,1 stop,No info,6987.0
66c862641f6f777dbd0de683,Jet Airways,21/03/2019,Delhi,Cochin,DEL ? BDQ ? BOM ? COK,18:25,04:25 22 Mar,10h,2 stops,No info,
66c862601f6f777dbd0dcf7a,Jet Airways,6/04/2019,Banglore,Delhi,BLR ? DEL,07:10,10:10,3h,non-stop,No info,7229.0
66c862631f6f777dbd0de0e1,Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,No info,5678.0
66c862601f6f777dbd0dcb41,IndiGo,15/05/2019,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597.0
66c8625f1f6f777dbd0dc7af,Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:55,09:30 07 Mar,24h 35m,1 stop,No info,17261.0
66c862641f6f777dbd0de7ee,Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:00,01:30 04 Jun,15h 30m,1 stop,No info,
66c8625e1f6f777dbd0dc36c,Air India,18/05/2019,Kolkata,Banglore,CCU ? JAI ? DEL ? BLR,08:20,20:25,12h 5m,2 stops,No info,12534.0
66c862641f6f777dbd0de591,Air India,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,
66c862601f6f777dbd0dce3b,SpiceJet,18/06/2019,Mumbai,Hyderabad,BOM ? HYD,05:45,07:15,1h 30m,non-stop,No info,2753.0
66c862631f6f777dbd0de254,Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,21:00,19:15 28 May,22h 15m,1 stop,No info,8372.0
66c8625e1f6f777dbd0dc29f,Air Asia,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,22:40,10:40 10 May,12h,1 stop,No info,5192.0
66c862631f6f777dbd0dde30,Air India,21/05/2019,Kolkata,Banglore,CCU ? VNS ? DEL ? BLR,14:30,08:55 22 May,18h 25m,2 stops,No info,15107.0
66c8625e1f6f777dbd0dc27f,Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,20:35,07:40 07 Mar,11h 5m,1 stop,No info,16736.0
66c862601f6f777dbd0dceff,Jet Airways,24/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,18:15 25 May,23h 20m,1 stop,In-flight meal not included,10844.0
66c862621f6f777dbd0dd8f8,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,17:30,01:35 07 Mar,8h 5m,1 stop,No info,17057.0
66c862631f6f777dbd0ddd94,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,04:00,15:30,11h 30m,1 stop,No info,13135.0
66c862601f6f777dbd0dcb34,Vistara,6/03/2019,Mumbai,Hyderabad,BOM ? DEL ? HYD,08:45,22:55,14h 10m,1 stop,No info,12395.0
66c8625d1f6f777dbd0dbdb4,Multiple carriers,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:35 22 Mar,9h 35m,1 stop,No info,13542.0
66c8625c1f6f777dbd0db991,IndiGo,12/05/2019,Chennai,Kolkata,MAA ? CCU,05:15,07:40,2h 25m,non-stop,No info,3540.0
66c862611f6f777dbd0dd0bc,IndiGo,18/05/2019,Delhi,Cochin,DEL ? PNQ ? COK,23:30,04:35 19 May,5h 5m,1 stop,No info,10958.0
66c862611f6f777dbd0dd3f7,IndiGo,6/03/2019,Delhi,Cochin,DEL ? HYD ? COK,07:35,12:00,4h 25m,1 stop,No info,7725.0
66c862631f6f777dbd0dde8d,Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:45,12h 15m,1 stop,No info,12615.0
66c862601f6f777dbd0dcc8c,Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,04:40 22 May,22h 10m,1 stop,In-flight meal not included,8586.0
66c8625c1f6f777dbd0dba5e,SpiceJet,24/03/2019,Kolkata,Banglore,CCU ? MAA ? BLR,15:05,20:45,5h 40m,1 stop,No info,6197.0
66c8625e1f6f777dbd0dc20e,IndiGo,27/05/2019,Kolkata,Banglore,CCU ? BLR,11:30,14:05,2h 35m,non-stop,No info,5224.0
66c8625e1f6f777dbd0dc192,Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844.0
66c8625e1f6f777dbd0dc4ca,Multiple carriers,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,04:55,19:15,14h 20m,1 stop,No info,8835.0
